GEN_DB,SP_DB,COUNTRY,LAT,LONG,Make SDM,Philippine map
Miniargiolestes,minimus,Australia,-34.76667,116.5167,Yes,
Miniargiolestes,minimus,Australia,-34.65,117.5833,Yes,
Miniargiolestes,minimus,Australia,-34.63334,116.1167,Yes,
Miniargiolestes,minimus,Australia,-34.51,116.101944,Yes,
Miniargiolestes,minimus,Australia,-34.5083,115.9997,Yes,
Miniargiolestes,minimus,Australia,-34.5,116,Yes,
Miniargiolestes,minimus,Australia,-34.45,116.0333,Yes,
Miniargiolestes,minimus,Australia,-34.443111,116.025806,Yes,
Miniargiolestes,minimus,Australia,-34.413111,115.826194,Yes,
Miniargiolestes,minimus,Australia,-34.36666667,115.1333333,Yes,
Miniargiolestes,minimus,Australia,-34.36666,115.1333,Yes,
Miniargiolestes,minimus,Australia,-34.26667,115.05,Yes,
Miniargiolestes,minimus,Australia,-34.21667,116.7,Yes,
Miniargiolestes,minimus,Australia,-34.16667,115.1833,Yes,
Miniargiolestes,minimus,Australia,-34.117,115.983,Yes,
Miniargiolestes,minimus,Australia,-34.1,115.4,Yes,
Miniargiolestes,minimus,Australia,-33.96666667,116.1333333,Yes,
Miniargiolestes,minimus,Australia,-33.95,115.0667,Yes,
Miniargiolestes,minimus,Australia,-33.75,115.0667,Yes,
Miniargiolestes,minimus,Australia,-33.65,115.0166667,Yes,
Miniargiolestes,minimus,Australia,-33.65,115.3333,Yes,
Miniargiolestes,minimus,Australia,-33.06667,116.5,Yes,
Miniargiolestes,minimus,Australia,-33,115.9,Yes,
Miniargiolestes,minimus,Australia,-32.85,115.9166667,Yes,
Miniargiolestes,minimus,Australia,-32.85,115.9167,Yes,
Miniargiolestes,minimus,Australia,-32.833,115.9167,Yes,
Miniargiolestes,minimus,Australia,-32.71667,116.1333,Yes,
Miniargiolestes,minimus,AUSTRALIA,-32.6892,115.9875,Yes,
Miniargiolestes,minimus,Australia,-32.334,116.046,Yes,
Miniargiolestes,minimus,Australia,-32.284444,116.046111,Yes,
Miniargiolestes,minimus,AUSTRALIA,-32.2667,116.05,Yes,
Miniargiolestes,minimus,Australia,-32.16667,116.1,Yes,
Miniargiolestes,minimus,Australia,-32.153333,116.122778,Yes,
Miniargiolestes,minimus,Australia,-32.15,116,Yes,
Miniargiolestes,minimus,Australia,-32.119889,116.102611,Yes,
Miniargiolestes,minimus,Australia,-32.11666667,116.0166667,Yes,
Miniargiolestes,minimus,Australia,-32.11666,116.0167,Yes,
Miniargiolestes,minimus,Australia,-32.05,115.865,Yes,
Miniargiolestes,minimus,Australia,-32,116.05,Yes,
Miniargiolestes,minimus,Australia,-31.978056,116.025833,Yes,
Miniargiolestes,minimus,Australia,-31.88333,116.1,Yes,
Miniargiolestes,minimus,Australia,-31.65,115.9667,Yes,
Miniargiolestes,minimus,Australia,-31.348683,115.9044,Yes,
Miniargiolestes,minimus,Australia,-31.348556,115.904361,Yes,
Miniargiolestes,minimus,Australia,-27.7,114.1666667,Yes,
Miniargiolestes,minimus,Australia,-34.9658,116.7625,Yes,
Miniargiolestes,minimus,Australia,-33.95,115.0666,Yes,
Miniargiolestes,minimus,Australia,-32.800833,116.105,Yes,
Miniargiolestes,minimus,Australia,-32.15,116.0833,Yes,
Miniargiolestes,minimus,Australia,-32.1166,116.0666,Yes,
Miniargiolestes,minimus,Australia,-31.9666,116.05,Yes,
Nannodiplax,rubra,Australia,-31.85,152.75,Yes,
Nannodiplax,rubra,Australia,-31.816667,152.716667,Yes,
Nannodiplax,rubra,Australia,-31.8045,152.729,Yes,
Nannodiplax,rubra,Australia,-31.7352,152.7886,Yes,
Nannodiplax,rubra,AUSTRALIA,-31.6336,152.7238,Yes,
Nannodiplax,rubra,Australia,-31.55,152.85,Yes,
Nannodiplax,rubra,Australia,-29.8,153.2666667,Yes,
Nannodiplax,rubra,Australia,-29.79999924,153.2666626,Yes,
Nannodiplax,rubra,Australia,-29.7885,153.2533,Yes,
Nannodiplax,rubra,Australia,-29.78333092,153.3000031,Yes,
Nannodiplax,rubra,Australia,-29.78333,153.3,Yes,
Nannodiplax,rubra,Australia,-29.70000076,153.0833282,Yes,
Nannodiplax,rubra,Australia,-29.68333054,152.9333344,Yes,
Nannodiplax,rubra,Australia,-29.66667,152.5833,Yes,
Nannodiplax,rubra,Australia,-29.39999962,152.8166656,Yes,
Nannodiplax,rubra,Australia,-29.3,152.7667,Yes,
Nannodiplax,rubra,Australia,-29.25,153.2833405,Yes,
Nannodiplax,rubra,Australia,-29.2319,153.3705,Yes,
Nannodiplax,rubra,Australia,-29.14999962,152.8500061,Yes,
Nannodiplax,rubra,Australia,-29.038,153.4305,Yes,
Nannodiplax,rubra,Australia,-28.18333333,153.3666667,Yes,
Nannodiplax,rubra,Australia,-28.01667023,151.3500061,Yes,
Nannodiplax,rubra,Australia,-27.6,153.4666667,Yes,
Nannodiplax,rubra,Australia,-27.533,153.46,Yes,
Nannodiplax,rubra,Australia,-27.51667,153.5,Yes,
Nannodiplax,rubra,Australia,-27.5,153,Yes,
Nannodiplax,rubra,Australia,-27.5,153.5,Yes,
Nannodiplax,rubra,Australia,-27.48333333,153.5166667,Yes,
Nannodiplax,rubra,Australia,-27.48333,153.4333,Yes,
Nannodiplax,rubra,Australia,-27.46667,153.0333,Yes,
Nannodiplax,rubra,Australia,-27.46667,153.4667,Yes,
Nannodiplax,rubra,Australia,-27.408611,153.4625,Yes,
Nannodiplax,rubra,Australia,-27.4,153.45,Yes,
Nannodiplax,rubra,Australia,-27.149444,153.429167,Yes,
Nannodiplax,rubra,Australia,-27.039444,153.417222,Yes,
Nannodiplax,rubra,Australia,-26.725194,153.07,Yes,
Nannodiplax,rubra,Australia,-26.719,153.067,Yes,
Nannodiplax,rubra,Australia,-26.509,152.698,Yes,
Nannodiplax,rubra,Australia,-26,153.1333008,Yes,
Nannodiplax,rubra,Australia,-24.433,152.004,Yes,
Nannodiplax,rubra,Australia,-23.36667061,150.5166931,Yes,
Nannodiplax,rubra,Australia,-23.1,150.7,Yes,
Nannodiplax,rubra,Australia,-22.495,150.098,Yes,
Nannodiplax,rubra,Australia,-20.98333,149.15,Yes,
Nannodiplax,rubra,Australia,-20.83333397,148.7833405,Yes,
Nannodiplax,rubra,Australia,-19.383333,145.633333,Yes,
Nannodiplax,rubra,Australia,-19.23332977,146.8166656,Yes,
Nannodiplax,rubra,Australia,-19.05,146.383,Yes,
Nannodiplax,rubra,Australia,-19.03333092,146.3833008,Yes,
Nannodiplax,rubra,Australia,-18.267,146.029,Yes,
Nannodiplax,rubra,Australia,-18.26667023,146.0166626,Yes,
Nannodiplax,rubra,Australia,-18.21666667,145.5333333,Yes,
Nannodiplax,rubra,Australia,-17.91666667,146.0833333,Yes,
Nannodiplax,rubra,Australia,-17.778,145.559,Yes,
Nannodiplax,rubra,Australia,-17.777,145.56,Yes,
Nannodiplax,rubra,Australia,-17.733,145.533,Yes,
Nannodiplax,rubra,Australia,-17.65,145.35,Yes,
Nannodiplax,rubra,Australia,-17.53333333,146.0166667,Yes,
Nannodiplax,rubra,Australia,-17.53333,146.0333,Yes,
Nannodiplax,rubra,Australia,-17.46667,146.0333,Yes,
Nannodiplax,rubra,AUSTRALIA,-17.4625,146.0128,Yes,
Nannodiplax,rubra,Australia,-17.43333,145.9667,Yes,
Nannodiplax,rubra,Australia,-17.417,145.95,Yes,
Nannodiplax,rubra,Australia,-17.4,145.9,Yes,
Nannodiplax,rubra,Australia,-17.4,146,Yes,
Nannodiplax,rubra,Australia,-17.33333,145.85,Yes,
Nannodiplax,rubra,Australia,-17.246117,145.639333,Yes,
Nannodiplax,rubra,Australia,-17.245,145.924,Yes,
Nannodiplax,rubra,Australia,-17.181,145.448,Yes,
Nannodiplax,rubra,Australia,-17.05,145.7667,Yes,
Nannodiplax,rubra,Australia,-16.95,135.75,Yes,
Nannodiplax,rubra,Australia,-16.95,145.8833,Yes,
Nannodiplax,rubra,Australia,-16.9496,145.3218,Yes,
Nannodiplax,rubra,Australia,-16.9493,145.3204,Yes,
Nannodiplax,rubra,Australia,-16.9443,145.3206,Yes,
Nannodiplax,rubra,Australia,-16.9438,145.3206,Yes,
Nannodiplax,rubra,AUSTRALIA,-16.9375,145.5525,Yes,
Nannodiplax,rubra,Australia,-16.933,145.417,Yes,
Nannodiplax,rubra,Australia,-16.926,145.6014,Yes,
Nannodiplax,rubra,AUSTRALIA,-16.9225,145.5783,Yes,
Nannodiplax,rubra,Australia,-16.917,145.35,Yes,
Nannodiplax,rubra,Australia,-16.917,145.767,Yes,
Nannodiplax,rubra,Australia,-16.91667,145.5833,Yes,
Nannodiplax,rubra,Australia,-16.91667,145.7667,Yes,
Nannodiplax,rubra,Australia,-16.887,145.699,Yes,
Nannodiplax,rubra,AUSTRALIA,-16.873075,145.667205,Yes,
Nannodiplax,rubra,AUSTRALIA,-16.8694,145.6014,Yes,
Nannodiplax,rubra,Australia,-16.86666667,145.7,Yes,
Nannodiplax,rubra,Australia,-16.822222,145.627778,Yes,
Nannodiplax,rubra,Australia,-16.819,145.636,Yes,
Nannodiplax,rubra,Australia,-16.817,145.633,Yes,
Nannodiplax,rubra,AUSTRALIA,-16.8167,145.6342,Yes,
Nannodiplax,rubra,Australia,-16.81667,145.6333,Yes,
Nannodiplax,rubra,Australia,-16.81666756,145.6333313,Yes,
Nannodiplax,rubra,Australia,-16.81666667,145.35,Yes,
Nannodiplax,rubra,Australia,-16.80999947,145.6300049,Yes,
Nannodiplax,rubra,Australia,-16.801,145.714,Yes,
Nannodiplax,rubra,Australia,-16.8,145.6,Yes,
Nannodiplax,rubra,Australia,-16.66667,135.85,Yes,
Nannodiplax,rubra,Australia,-16.66666667,145.3333333,Yes,
Nannodiplax,rubra,Australia,-16.65,145.25,Yes,
Nannodiplax,rubra,Australia,-16.63333333,145.2333333,Yes,
Nannodiplax,rubra,Australia,-16.61666667,145.2166667,Yes,
Nannodiplax,rubra,Australia,-16.5785,145.1871,Yes,
Nannodiplax,rubra,Australia,-16.51667023,145.4166718,Yes,
Nannodiplax,rubra,Australia,-16.51666667,144.95,Yes,
Nannodiplax,rubra,Australia,-16.433,144.783,Yes,
Nannodiplax,rubra,Australia,-16.33333,145.3,Yes,
Nannodiplax,rubra,Australia,-16.29999924,145.2666626,Yes,
Nannodiplax,rubra,AUSTRALIA,-16.2697,145.3097,Yes,
Nannodiplax,rubra,Australia,-16.26667,136.0833,Yes,
Nannodiplax,rubra,Australia,-16.23333333,145.4166667,Yes,
Nannodiplax,rubra,Australia,-16.2,145.3,Yes,
Nannodiplax,rubra,Australia,-16.1,136.3,Yes,
Nannodiplax,rubra,Australia,-16.03333092,126.1333313,Yes,
Nannodiplax,rubra,Australia,-15.976,128.026,Yes,
Nannodiplax,rubra,Australia,-15.9,136.3167,Yes,
Nannodiplax,rubra,Australia,-15.78333,128.6667,Yes,
Nannodiplax,rubra,Australia,-15.7,145,Yes,
Nannodiplax,rubra,Australia,-15.65,128.7,Yes,
Nannodiplax,rubra,Australia,-15.61666667,131.1166667,Yes,
Nannodiplax,rubra,Australia,-15.53333,145.25,Yes,
Nannodiplax,rubra,Australia,-15.50162,144.48433,Yes,
Nannodiplax,rubra,Australia,-15.49313,144.48982,Yes,
Nannodiplax,rubra,Australia,-15.46667004,145.25,Yes,
Nannodiplax,rubra,Australia,-15.45742,143.66647,Yes,
Nannodiplax,rubra,Australia,-15.44637,143.69186,Yes,
Nannodiplax,rubra,Australia,-15.44591,143.69344,Yes,
Nannodiplax,rubra,Australia,-15.43333,145.15,Yes,
Nannodiplax,rubra,Australia,-15.33333302,128.2666626,Yes,
Nannodiplax,rubra,Australia,-15.33333,128.2667,Yes,
Nannodiplax,rubra,Australia,-15.30000019,145,Yes,
Nannodiplax,rubra,Australia,-15.2661,144.9609,Yes,
Nannodiplax,rubra,Australia,-15.21796,142.85185,Yes,
Nannodiplax,rubra,Australia,-15.13333321,126.1333313,Yes,
Nannodiplax,rubra,Australia,-15.06667,145.1167,Yes,
Nannodiplax,rubra,Australia,-15.03332996,126.9166718,Yes,
Nannodiplax,rubra,Australia,-15.01869,143.48692,Yes,
Nannodiplax,rubra,Australia,-14.82,126.82,Yes,
Nannodiplax,rubra,Australia,-14.81667042,126.8167038,Yes,
Nannodiplax,rubra,Australia,-14.81666667,125.8333333,Yes,
Nannodiplax,rubra,Australia,-14.8,143.36,Yes,
Nannodiplax,rubra,Australia,-14.675556,143.837778,Yes,
Nannodiplax,rubra,Australia,-14.63333,132.6333,Yes,
Nannodiplax,rubra,Australia,-14.46667,132.2667,Yes,
Nannodiplax,rubra,Australia,-14.46666667,132.2666667,Yes,
Nannodiplax,rubra,Australia,-14.41666667,126.6333333,Yes,
Nannodiplax,rubra,Australia,-14.31667042,132.4666595,Yes,
Nannodiplax,rubra,Australia,-14.3,126.6333333,Yes,
Nannodiplax,rubra,Australia,-14.25,127.3666687,Yes,
Nannodiplax,rubra,Australia,-14.18333,132.1833,Yes,
Nannodiplax,rubra,Australia,-14.033,136.6,Yes,
Nannodiplax,rubra,Australia,-14,126.1999969,Yes,
Nannodiplax,rubra,Australia,-13.96666667,136.4333333,Yes,
Nannodiplax,rubra,Australia,-13.96666667,136.45,Yes,
Nannodiplax,rubra,Australia,-13.85000038,143.1999969,Yes,
Nannodiplax,rubra,Australia,-13.76667,131.4333,Yes,
Nannodiplax,rubra,Australia,-13.75,130.7,Yes,
Nannodiplax,rubra,Australia,-13.73333333,131.5666667,Yes,
Nannodiplax,rubra,Australia,-13.73332977,143.3332977,Yes,
Nannodiplax,rubra,Australia,-13.72999954,143.3300018,Yes,
Nannodiplax,rubra,Australia,-13.71667004,143.3166962,Yes,
Nannodiplax,rubra,Australia,-13.61666667,132.1333333,Yes,
Nannodiplax,rubra,Australia,-13.55,143.4667,Yes,
Nannodiplax,rubra,Australia,-13.53333,130.8167,Yes,
Nannodiplax,rubra,Australia,-13.23333,131.1,Yes,
Nannodiplax,rubra,Australia,-13.2,131.1,Yes,
Nannodiplax,rubra,Australia,-13.180833,130.745833,Yes,
Nannodiplax,rubra,Australia,-13.10000038,132.8000031,Yes,
Nannodiplax,rubra,Australia,-13.1,130.65,Yes,
Nannodiplax,rubra,Australia,-13.05,130.7833333,Yes,
Nannodiplax,rubra,Australia,-12.95,132.55,Yes,
Nannodiplax,rubra,Australia,-12.86667,132.8333,Yes,
Nannodiplax,rubra,Australia,-12.85,132.7833,Yes,
Nannodiplax,rubra,Australia,-12.83333333,131.55,Yes,
Nannodiplax,rubra,Australia,-12.83333333,132.8666667,Yes,
Nannodiplax,rubra,Australia,-12.83333,132.85,Yes,
Nannodiplax,rubra,Australia,-12.81667,132.7333,Yes,
Nannodiplax,rubra,Australia,-12.8,132.7,Yes,
Nannodiplax,rubra,Australia,-12.76667023,143.1333313,Yes,
Nannodiplax,rubra,Australia,-12.76667,132.65,Yes,
Nannodiplax,rubra,Australia,-12.73333333,143.2333333,Yes,
Nannodiplax,rubra,Australia,-12.71666667,143.3,Yes,
Nannodiplax,rubra,Australia,-12.7,130.9833,Yes,
Nannodiplax,rubra,Australia,-12.7,132.8,Yes,
Nannodiplax,rubra,Australia,-12.7,132.95,Yes,
Nannodiplax,rubra,Australia,-12.66667,132.9,Yes,
Nannodiplax,rubra,Australia,-12.65,132.8666667,Yes,
Nannodiplax,rubra,Australia,-12.643,141.849,Yes,
Nannodiplax,rubra,Australia,-12.61667,131.25,Yes,
Nannodiplax,rubra,Australia,-12.60000038,132.8666992,Yes,
Nannodiplax,rubra,Australia,-12.6,131.1,Yes,
Nannodiplax,rubra,Australia,-12.6,141.9,Yes,
Nannodiplax,rubra,Australia,-12.58333,132.8667,Yes,
Nannodiplax,rubra,Australia,-12.55,131.0667,Yes,
Nannodiplax,rubra,Australia,-12.467,131.283,Yes,
Nannodiplax,rubra,Australia,-12.453,130.842,Yes,
Nannodiplax,rubra,Australia,-12.45,130.833,Yes,
Nannodiplax,rubra,Australia,-12.45,131.05,Yes,
Nannodiplax,rubra,Australia,-12.44999981,130.8332977,Yes,
Nannodiplax,rubra,Australia,-12.4,130.9166667,Yes,
Nannodiplax,rubra,Australia,-12.3871,142.140781,Yes,
Nannodiplax,rubra,Australia,-12.363154,142.177802,Yes,
Nannodiplax,rubra,Australia,-12.35833333,136.7061111,Yes,
Nannodiplax,rubra,Australia,-12.33333302,132.3333282,Yes,
Nannodiplax,rubra,Australia,-12.33333,133.3167,Yes,
Nannodiplax,rubra,Australia,-12.288897,142.465165,Yes,
Nannodiplax,rubra,Australia,-12.288016,142.302564,Yes,
Nannodiplax,rubra,Australia,-12.28333,133.2167,Yes,
Nannodiplax,rubra,Australia,-12.25,136.8833333,Yes,
Nannodiplax,rubra,Australia,-12.10000038,133.0666656,Yes,
Nannodiplax,rubra,Australia,-12.1,142.55,Yes,
Nannodiplax,rubra,Australia,-11.85,130.85,Yes,
Nannodiplax,rubra,Australia,-11.83333333,142.5,Yes,
Nannodiplax,rubra,Australia,-11.75,130.9166667,Yes,
Nannodiplax,rubra,Australia,-11.58333333,130.6666667,Yes,
Nannodiplax,rubra,Australia,-11.51666667,130.6833333,Yes,
Nannodiplax,rubra,Australia,-11.51666667,130.9,Yes,
Nannodiplax,rubra,Australia,-11.417,131.517,Yes,
Nannodiplax,rubra,Australia,-11.41666667,130.5166667,Yes,
Nannodiplax,rubra,Australia,-11.19999981,142.4499969,Yes,
Nannodiplax,rubra,Australia,-11.1,142.2833333,Yes,
Nannodiplax,rubra,Australia,-11.01666667,142.3666667,Yes,
Nannodiplax,rubra,Australia,-10.88333333,142.4,Yes,
Nannodiplax,rubra,Australia,-10.8,142.467,Yes,
Nannodiplax,rubra,Australia,-10.683,142.533,Yes,
Nannodiplax,rubra,Australia,-9.416667,142.533333,Yes,
Nannodiplax,rubra,Australia,-9.383333,142.6667,Yes,
Nannodiplax,rubra,Australia,-28.25,152.566667,Yes,
Nannodiplax,rubra,Australia,-28.179722,153.513333,Yes,
Nannodiplax,rubra,Australia,-27.616,153.467,Yes,
Nannodiplax,rubra,Australia,-27.615,153.467,Yes,
Nannodiplax,rubra,Australia,-27.6,153.466389,Yes,
Nannodiplax,rubra,Australia,-27.563,153.462,Yes,
Nannodiplax,rubra,Australia,-27.5373,153.4895,Yes,
Nannodiplax,rubra,Australia,-27.5,153.4,Yes,
Nannodiplax,rubra,Australia,-27.5,153.433056,Yes,
Nannodiplax,rubra,Australia,-27.4984,153.4037,Yes,
Nannodiplax,rubra,Australia,-27.498,153.454,Yes,
Nannodiplax,rubra,Australia,-27.4813,153.425,Yes,
Nannodiplax,rubra,Australia,-27.48,153.516,Yes,
Nannodiplax,rubra,Australia,-27.472,153.462,Yes,
Nannodiplax,rubra,Australia,-27.4591,153.434,Yes,
Nannodiplax,rubra,Australia,-27.4472,152.9256,Yes,
Nannodiplax,rubra,Australia,-27.446111,152.9175,Yes,
Nannodiplax,rubra,Australia,-27.445556,152.921944,Yes,
Nannodiplax,rubra,Australia,-27.423611,153.504444,Yes,
Nannodiplax,rubra,Australia,-27.419444,153.458333,Yes,
Nannodiplax,rubra,Australia,-27.411667,153.458056,Yes,
Nannodiplax,rubra,Australia,-27.409857,152.387521,Yes,
Nannodiplax,rubra,Australia,-27.149444,153.429167,Yes,
Nannodiplax,rubra,Australia,-27.132,153.431,Yes,
Nannodiplax,rubra,Australia,-27.086,153.416,Yes,
Nannodiplax,rubra,Australia,-26.797083,152.994361,Yes,
Nannodiplax,rubra,Australia,-26.792917,152.986306,Yes,
Nannodiplax,rubra,Australia,-26.783056,153,Yes,
Nannodiplax,rubra,Australia,-22.8458,150.6492,Yes,
Nannodiplax,rubra,Australia,-18.362778,146.235833,Yes,
Nannodiplax,rubra,Australia,-18.2667,146.1667,Yes,
Nannodiplax,rubra,Australia,-18.241667,146.208889,Yes,
Nannodiplax,rubra,Australia,-18.231611,138.084917,Yes,
Nannodiplax,rubra,Australia,-18.203,138.573,Yes,
Nannodiplax,rubra,Australia,-18,138.833056,Yes,
Nannodiplax,rubra,Australia,-17.423,145.964,Yes,
Nannodiplax,rubra,Australia,-17.3989,145.9735,Yes,
Nannodiplax,rubra,Australia,-17.1667,125.3,Yes,
Nannodiplax,rubra,Australia,-17.1534,144.5257,Yes,
Nannodiplax,rubra,Australia,-17.1451,145.0964,Yes,
Nannodiplax,rubra,Australia,-17.1434,144.5248,Yes,
Nannodiplax,rubra,Australia,-16.918889,145.751111,Yes,
Nannodiplax,rubra,Australia,-16.844,145.7404,Yes,
Nannodiplax,rubra,Australia,-16.8166,145.6333,Yes,
Nannodiplax,rubra,Australia,-16.18,123.62,Yes,
Nannodiplax,rubra,Australia,-15.77,128.73,Yes,
Nannodiplax,rubra,Australia,-15.7167,144.6668,Yes,
Nannodiplax,rubra,Australia,-15.4297,145.1189,Yes,
Nannodiplax,rubra,Australia,-15.288,145.114,Yes,
Nannodiplax,rubra,Australia,-14.683056,144.2,Yes,
Nannodiplax,rubra,Australia,-14.675556,143.837778,Yes,
Nannodiplax,rubra,Australia,-14.6153,144.2686,Yes,
Nannodiplax,rubra,Australia,-14.3636,144.6131,Yes,
Nannodiplax,rubra,Australia,-14.283333,126.55,Yes,
Nannodiplax,rubra,Australia,-13.8642,143.1525,Yes,
Nannodiplax,rubra,Australia,-13.846389,131.820833,Yes,
Nannodiplax,rubra,Australia,-13.180833,130.745833,Yes,
Nannodiplax,rubra,Australia,-12.785094,130.967961,Yes,
Nannodiplax,rubra,Australia,-12.7484,132.3678,Yes,
Nannodiplax,rubra,Australia,-12.672222,132.838611,Yes,
Nannodiplax,rubra,Australia,-12.6595,131.106,Yes,
Nannodiplax,rubra,Australia,-12.645278,143.396944,Yes,
Nannodiplax,rubra,Australia,-12.614705,141.911515,Yes,
Nannodiplax,rubra,Australia,-12.5957,132.875,Yes,
Nannodiplax,rubra,Australia,-12.55,131.283333,Yes,
Nannodiplax,rubra,Australia,-12.45,130.8333,Yes,
Nannodiplax,rubra,Australia,-12.2958,141.7144,Yes,
Nannodiplax,rubra,Australia,-11.788,142.53,Yes,
Nannodiplax,rubra,Australia,-11.212,142.617,Yes,
Nannodiplax,rubra,Australia,-11.211,142.617,Yes,
Nannodiplax,rubra,Australia,-11.134167,142.386111,Yes,
Nannodiplax,rubra,Australia,-11.116667,142.366667,Yes,
Nannodiplax,rubra,Australia,-10.933056,142.333056,Yes,
Nannodiplax,rubra,Australia,-10.916667,142.2,Yes,
Nannodiplax,rubra,Australia,-9.416667,142.533333,Yes,
Nannophlebia,eludens,Australia,-24.433,152.004,Yes,
Nannophlebia,eludens,Australia,-22.85,150.65,Yes,
Nannophlebia,eludens,Australia,-20.783,148.517,Yes,
Nannophlebia,eludens,Australia,-17.93333054,145.9333038,Yes,
Nannophlebia,eludens,Australia,-17.91666667,146.0833333,Yes,
Nannophlebia,eludens,Australia,-17.85,146.0666667,Yes,
Nannophlebia,eludens,Australia,-17.733,145.533,Yes,
Nannophlebia,eludens,Australia,-17.6,145.483,Yes,
Nannophlebia,eludens,Australia,-17.598,145.758,Yes,
Nannophlebia,eludens,Australia,-17.597778,145.758056,Yes,
Nannophlebia,eludens,Australia,-17.51666667,146,Yes,
Nannophlebia,eludens,Australia,-17.33333333,145.85,Yes,
Nannophlebia,eludens,Australia,-17.26667023,145.4833069,Yes,
Nannophlebia,eludens,Australia,-17.233,145.783,Yes,
Nannophlebia,eludens,Australia,-17.16666985,145.8666992,Yes,
Nannophlebia,eludens,Australia,-17.11667,145.6833,Yes,
Nannophlebia,eludens,Australia,-17.1,145.7,Yes,
Nannophlebia,eludens,Australia,-17.058,145.547,Yes,
Nannophlebia,eludens,Australia,-17.053,145.541,Yes,
Nannophlebia,eludens,Australia,-16.964,145.669,Yes,
Nannophlebia,eludens,Australia,-16.95,145.8833,Yes,
Nannophlebia,eludens,Australia,-16.933,145.417,Yes,
Nannophlebia,eludens,Australia,-16.91667,145.5833,Yes,
Nannophlebia,eludens,Australia,-16.91667,145.7667,Yes,
Nannophlebia,eludens,Australia,-16.914,145.772,Yes,
Nannophlebia,eludens,Australia,-16.9,145.7,Yes,
Nannophlebia,eludens,Australia,-16.9,145.8,Yes,
Nannophlebia,eludens,Australia,-16.88333,145.7,Yes,
Nannophlebia,eludens,Australia,-16.88333,145.7167,Yes,
Nannophlebia,eludens,Australia,-16.8526,145.5347,Yes,
Nannophlebia,eludens,Australia,-16.817,145.633,Yes,
Nannophlebia,eludens,Australia,-16.81666946,145.4499969,Yes,
Nannophlebia,eludens,Australia,-16.80999947,145.6300049,Yes,
Nannophlebia,eludens,Australia,-16.8,145.6,Yes,
Nannophlebia,eludens,Australia,-16.667,145.333,Yes,
Nannophlebia,eludens,Australia,-16.63333333,145.2333333,Yes,
Nannophlebia,eludens,Australia,-16.61262,145.22014,Yes,
Nannophlebia,eludens,Australia,-16.579,145.186,Yes,
Nannophlebia,eludens,Australia,-16.5785,145.1871,Yes,
Nannophlebia,eludens,Australia,-16.56666946,145.3000031,Yes,
Nannophlebia,eludens,Australia,-16.499,145.002,Yes,
Nannophlebia,eludens,Australia,-16.48442,145.38437,Yes,
Nannophlebia,eludens,Australia,-16.48333,145.3833,Yes,
Nannophlebia,eludens,Australia,-16.47475,145.368972,Yes,
Nannophlebia,eludens,Australia,-16.467,145.383,Yes,
Nannophlebia,eludens,Australia,-16.46667,145.35,Yes,
Nannophlebia,eludens,Australia,-16.46667,145.3833,Yes,
Nannophlebia,eludens,Australia,-16.45,145.3667,Yes,
Nannophlebia,eludens,Australia,-16.23333333,145.4166667,Yes,
Nannophlebia,eludens,Australia,-16.2,145.3,Yes,
Nannophlebia,eludens,Australia,-15.883,145.333,Yes,
Nannophlebia,eludens,Australia,-15.817,145.333,Yes,
Nannophlebia,eludens,Australia,-15.577377,144.455842,Yes,
Nannophlebia,eludens,Australia,-15.44591,143.69344,Yes,
Nannophlebia,eludens,Australia,-15.367,145.033,Yes,
Nannophlebia,eludens,Australia,-15.3,145,Yes,
Nannophlebia,eludens,Australia,-15.267,145.083,Yes,
Nannophlebia,eludens,Australia,-14.7,142.6,Yes,
Nannophlebia,eludens,Australia,-13.95,130.3833,Yes,
Nannophlebia,eludens,Australia,-13.76667,131.4333,Yes,
Nannophlebia,eludens,Australia,-13.75,143.2833,Yes,
Nannophlebia,eludens,Australia,-13.61666667,132.1333333,Yes,
Nannophlebia,eludens,Australia,-13.56667,132.25,Yes,
Nannophlebia,eludens,Australia,-13.51667023,131.2833405,Yes,
Nannophlebia,eludens,Australia,-13.48333,131.0667,Yes,
Nannophlebia,eludens,Australia,-12.83333333,132.85,Yes,
Nannophlebia,eludens,Australia,-12.83333333,132.8666667,Yes,
Nannophlebia,eludens,Australia,-12.83333,132.85,Yes,
Nannophlebia,eludens,Australia,-12.83333,132.8667,Yes,
Nannophlebia,eludens,Australia,-12.8,132.8166667,Yes,
Nannophlebia,eludens,Australia,-12.8,143.3,Yes,
Nannophlebia,eludens,Australia,-12.78333,132.85,Yes,
Nannophlebia,eludens,Australia,-12.75,132.9333038,Yes,
Nannophlebia,eludens,Australia,-12.73333333,143.2333333,Yes,
Nannophlebia,eludens,Australia,-12.683,143.267,Yes,
Nannophlebia,eludens,Australia,-12.53333,131.2167,Yes,
Nannophlebia,eludens,Australia,-12.53,131.21,Yes,
Nannophlebia,eludens,Australia,-12.43333333,130.8666667,Yes,
Nannophlebia,eludens,Australia,-12.43332958,130.9333344,Yes,
Nannophlebia,eludens,Australia,-12.317468,142.178628,Yes,
Nannophlebia,eludens,Australia,-10.88333035,142.3999939,Yes,
Nannophlebia,eludens,Australia,-10.8,142.467,Yes,
Nannophlebia,eludens,Australia,-10.131111,142.514167,Yes,
Nannophlebia,eludens,Australia,-21.471,149.216,Yes,
